Age,Nationality,Potential,Club,Value,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
2,121,2,393,1,3,1,1.0,2.0,3.0,2,2,8,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,3,2,4,3,4,4,4,4,4,4,4,5,4,5,4,2,4,2,4,3,3,4,4,4,4,3,3,3,1,1,1,1,1
3,113,1,635,1,2,1,2.0,3.0,3.0,2,5,25,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,4,4,3,4,4,2,3,2,4,4,4,4,4,4,4,4,5,4,4,3,2,4,3,4,4,2,2,1,1,1,1,1,1
4,55,1,562,1,3,0,2.0,3.0,2.0,2,5,6,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,2,3,4,4,4,4,4,1,1,1,1,1
2,6,2,147,1,3,1,1.0,4.0,3.0,2,2,16,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,4,3,2,4,4,5,5,5,4,5,4,5,4,3,3,4,4,3,3,3,4,4,4,4,1,1,1,1,1
3,137,3,544,1,3,1,2.0,3.0,2.0,6,5,2,4,4,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,4,4,2,3,3,3,4,4,3,3,3,4,3,3,4,4,5,3,5,4,3,4,3,4,4,4,4,1,1,1,1,1
3,137,2,495,1,3,1,1.0,4.0,3.0,8,5,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,3,3,3,4,4,4,4,4,3,5,4,4,4,4,4,2,4,4,4,4,2,2,2,1,1,1,1,1
3,100,1,453,1,3,1,1.0,3.0,3.0,6,5,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,3,4,4,2,4,3,4,4,4,4,1,1,1,1,1
2,142,2,296,1,3,1,1.0,5.0,4.0,2,5,11,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,3,2,4,4,4,4,2,2,2,1,1,1,1,1
2,6,1,455,1,3,1,1.0,4.0,4.0,8,5,23,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,5,4,5,4,4,4,2,4,3,3,4,4,4,4,2,2,2,1,1,1,1,1
2,143,1,409,1,3,1,1.0,3.0,3.0,2,5,16,3,2,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,2,4,3,2,3,4,5,5,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,1,1,1,1,1
3,124,1,193,1,3,1,1.0,3.0,3.0,1,5,25,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,4,4,4,4,3,4,4,4,4,5,3,3,2,4,3,4,4,2,2,2,1,1,1,1,1
1,129,3,23,1,3,1,1.0,3.0,3.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,1,1,1,1,1
2,55,3,7,1,2,0,1.0,3.0,2.0,6,5,7,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,2,2,4,4,4,4,4,4,3,2,4,4,5,2,4,4,2,3,3,4,4,4,4,1,1,1,1,1
1,160,1,422,1,2,1,1.0,3.0,3.0,2,5,25,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,3,4,4,4,4,3,4,2,4,2,4,4,4,4,4,4,3,4,4,3,3,2,1,4,4,4,3,2,2,2,1,1,1,1,1
2,46,2,640,1,2,0,1.0,3.0,2.0,8,5,1,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,3,4,2,3,2,2,4,3,3,4,3,4,3,4,4,3,5,3,3,4,2,3,2,3,4,4,4,1,1,1,1,1
3,143,1,245,1,3,1,1.0,3.0,3.0,1,2,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,3,4,4,5,5,5,3,4,4,3,4,4,3,3,3,4,4,4,4,2,2,3,1,1,1,1,1
1,59,2,506,1,3,1,1.0,3.0,3.0,2,2,0,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,4,3,4,4,4,4,5,3,5,3,4,4,3,3,3,3,4,4,3,3,3,3,3,1,1,1,1,1
2,6,2,601,1,3,1,1.0,3.0,3.0,2,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,2,2,1,1,1,1,1,1
4,85,1,596,1,3,0,1.0,3.0,3.0,8,5,8,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,1,1,1,1,1
3,20,1,168,1,3,1,1.0,3.0,3.0,8,5,5,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,3,3,3,4,3,4,4,4,3,4,2,3,3,1,1,1,1,1
2,55,2,400,1,3,1,1.0,4.0,2.0,8,2,9,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,4,2,3,4,4,3,4,3,4,4,4,4,4,5,3,5,4,3,4,3,4,4,4,4,1,1,1,1,1
4,46,3,173,1,4,1,4.0,4.0,3.0,6,8,25,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,4,5,4,5,4,4,4,4,5,3,4,5,5,5,3,3,2,1,1,1,1,1
4,117,1,383,1,2,1,1.0,4.0,3.0,7,8,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,3,4,4,3,2,4,4,4,4,3,2,2,1,1,1,1,1
2,20,1,478,1,2,0,1.0,2.0,3.0,8,5,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,2,4,4,4,3,4,3,2,4,4,4,3,3,4,3,3,3,4,4,4,4,1,1,1,1,1
4,46,2,169,1,2,1,2.0,3.0,2.0,5,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,2,5,3,2,2,2,2,3,3,2,2,3,4,3,3,4,3,4,2,4,4,2,3,2,4,4,4,4,1,1,1,1,1
3,6,2,480,1,4,1,2.0,3.0,3.0,2,8,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,5,4,4,3,4,4,4,4,3,2,3,1,1,1,1,1
2,77,1,527,1,3,0,1.0,3.0,3.0,1,5,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,3,2,4,4,4,4,3,2,2,1,1,1,1,1
1,112,3,465,1,2,1,1.0,3.0,3.0,2,2,25,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,3,3,4,4,3,3,4,3,3,3,4,4,4,3,4,2,4,4,4,4,3,2,1,4,3,3,4,2,1,1,1,1,1,1,1
3,13,2,127,1,2,1,1.0,3.0,2.0,8,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,1,4,4,2,3,2,1,3,4,4,4,4,3,3,3,5,4,5,2,4,4,3,2,1,3,4,4,4,1,1,1,1,1
2,34,2,401,1,3,0,1.0,2.0,3.0,6,5,6,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,2,4,3,3,4,4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,1,1,1,1,1
3,4,2,351,1,2,1,2.0,3.0,2.0,6,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,4,4,2,3,2,2,4,4,4,4,4,4,4,3,4,4,5,3,4,4,2,2,3,4,4,4,4,1,1,1,1,1
4,100,1,152,1,3,0,1.0,3.0,3.0,2,5,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
3,41,1,290,1,3,1,1.0,3.0,2.0,2,5,17,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,4,4,4,4,3,3,4,4,5,4,4,4,4,3,3,3,4,4,4,1,1,1,1,1
2,137,2,435,1,3,1,2.0,4.0,4.0,8,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,3,4,4,3,4,3,5,4,4,4,4,5,4,5,4,4,4,4,4,3,4,2,2,4,4,4,4,1,2,1,1,1,1,1,1
3,20,1,322,1,3,1,2.0,3.0,3.0,7,2,25,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,3,2,4,3,4,4,2,2,2,1,1,1,1,1
3,159,2,100,1,3,1,1.0,3.0,2.0,2,8,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,3,3,4,3,3,3,4,3,4,5,4,5,4,4,3,4,4,4,4,3,2,2,1,1,1,1,1
3,121,2,552,1,1,1,1.0,2.0,2.0,8,2,1,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,4,3,2,3,2,2,3,3,3,3,2,4,2,3,2,4,5,2,4,4,2,3,2,3,4,4,4,1,1,1,1,1
2,31,2,181,1,1,1,1.0,4.0,2.0,8,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,2,4,3,2,2,2,4,3,3,3,3,2,3,2,4,2,3,5,3,4,4,2,2,2,4,4,4,4,1,1,1,1,1
4,131,2,351,1,4,1,2.0,3.0,3.0,0,5,16,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,4,4,4,4,1,1,1,1,1
3,46,1,356,1,3,1,1.0,3.0,3.0,8,2,8,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,3,4,4,4,4,3,4,3,1,1,1,1,1
3,59,1,509,1,3,1,1.0,3.0,3.0,8,5,16,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,1,1,1,1,1
3,29,1,579,1,3,1,1.0,3.0,3.0,2,2,21,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,3,4,4,3,3,4,5,5,5,3,4,4,3,4,4,3,4,3,4,3,4,4,2,3,2,1,1,1,1,1
1,6,3,204,1,3,1,1.0,2.0,2.0,8,2,9,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,3,3,4,4,4,4,1,1,1,1,1
1,61,2,20,1,2,1,1.0,3.0,2.0,8,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,3,2,2,4,4,4,4,4,4,4,4,5,4,4,3,4,4,2,3,2,4,4,4,4,1,1,1,1,1
4,107,2,77,1,4,1,3.0,3.0,4.0,7,5,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,3,4,4,5,5,4,4,4,5,5,5,4,5,3,2,4,4,4,4,2,2,2,1,1,1,1,1
2,137,2,476,1,3,0,1.0,3.0,2.0,8,5,11,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,1,1,1,1,1
3,126,1,67,1,3,1,1.0,3.0,3.0,7,5,21,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,4,4,4,5,4,4,4,4,3,4,3,4,4,2,3,4,4,4,2,1,1,1,1,1,1,1
3,20,1,531,1,3,1,1.0,4.0,4.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
2,59,1,613,1,3,1,1.0,4.0,3.0,7,5,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,4,4,4,5,4,4,4,4,3,3,4,3,2,4,4,3,3,3,2,1,1,1,1,1,1
3,92,1,200,1,3,0,1.0,3.0,3.0,8,5,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,4,1,1,1,1,1
1,55,3,419,1,4,1,1.0,3.0,3.0,8,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,5,4,5,3,4,4,3,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1
3,20,2,622,1,4,0,1.0,4.0,2.0,8,5,19,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,4,4,4,1,1,1,1,1
2,112,2,531,1,3,1,1.0,2.0,3.0,8,2,25,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,4,5,5,5,4,5,4,4,4,4,4,4,2,4,3,4,3,2,2,2,1,1,1,1,1
2,20,3,478,1,3,0,1.0,2.0,4.0,8,5,13,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,3,4,4,2,4,4,4,4,2,2,2,1,1,1,1,1
2,137,3,457,1,3,0,1.0,3.0,3.0,2,5,6,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,5,4,3,4,4,3,3,3,4,4,4,4,1,1,1,1,1
1,59,4,574,1,4,1,1.0,3.0,4.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,1,1,1,1,1
2,65,1,196,1,3,1,1.0,2.0,3.0,8,5,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,2,2,2,1,1,1,1,1
1,137,3,171,1,3,1,1.0,3.0,3.0,8,5,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,4,3,1,4,4,4,3,2,2,3,1,1,1,1,1
2,121,2,393,1,1,0,1.0,4.0,2.0,8,5,7,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,2,4,4,2,3,2,2,3,3,3,4,2,4,2,3,4,4,5,2,4,4,2,2,2,3,4,4,4,1,1,1,1,1
2,124,2,451,1,3,1,1.0,4.0,4.0,0,2,13,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3,4,5,5,4,4,4,3,4,5,4,4,4,2,3,4,3,4,2,3,3,1,1,1,1,1
3,156,2,427,1,3,0,2.0,4.0,3.0,7,2,12,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,5,4,5,4,4,4,4,4,4,4,3,2,4,3,4,4,2,2,2,1,1,1,1,1
4,6,1,480,1,1,1,1.0,2.0,2.0,8,5,1,4,4,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,2,4,3,2,2,2,2,2,3,2,2,2,4,3,3,5,2,5,2,4,4,2,2,4,4,4,4,4,1,1,1,1,1
4,55,1,458,1,3,1,2.0,3.0,3.0,8,5,21,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,1,1,1,1,1
1,120,3,637,1,2,1,1.0,4.0,3.0,0,5,0,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,5,4,4,3,5,3,4,3,3,4,4,2,3,4,3,3,2,3,3,1,1,1,1,1
3,55,1,228,1,3,0,1.0,4.0,3.0,0,5,6,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,4,4,4,4,4,4,4,3,5,5,4,3,4,4,4,3,3,4,4,4,4,1,1,1,1,1
2,143,3,303,1,3,1,1.0,3.0,3.0,2,2,24,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,5,4,4,4,4,3,4,4,4,3,4,4,3,4,3,4,4,4,4,1,1,1,1,1
2,46,2,544,1,3,1,2.0,3.0,4.0,2,2,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,3,4,4,2,4,3,5,4,4,4,4,5,5,5,4,5,4,3,4,3,4,2,2,4,4,3,4,2,2,2,1,1,1,1,1
3,124,1,54,1,2,1,1.0,3.0,3.0,8,5,25,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,2,3,4,5,5,4,4,4,4,4,4,4,3,3,2,4,3,4,4,2,2,2,1,1,1,1,1
3,29,1,598,1,3,1,1.0,3.0,3.0,0,8,19,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,3,4,4,4,4,3,5,4,4,5,4,4,4,3,4,3,4,3,1,1,1,1,1
2,156,2,82,1,4,0,1.0,3.0,3.0,2,5,6,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
3,137,1,395,1,4,0,1.0,3.0,3.0,8,5,9,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
3,13,1,486,1,3,0,1.0,2.0,3.0,2,2,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,2,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
1,143,4,234,1,3,1,2.0,4.0,3.0,8,8,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,2,2,2,1,1,1,1,1
3,156,2,273,1,3,1,1.0,4.0,3.0,1,8,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,5,4,5,2,5,4,4,4,1,2,1,1,1,1,1,1
2,31,2,479,1,3,0,1.0,3.0,3.0,8,2,11,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,3,1,1,1,1,1
2,117,2,58,1,3,1,1.0,4.0,4.0,2,5,21,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,3,4,5,5,5,4,5,5,3,4,3,4,4,2,4,4,4,4,2,2,2,1,1,1,1,1
4,20,2,77,1,5,0,2.0,5.0,4.0,2,5,6,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,5,5,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,3,5,4,4,4,1,1,1,1,1
2,24,2,616,1,3,1,2.0,4.0,3.0,7,8,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4,2,4,4,4,4,2,2,1,1,1,1,1,1
2,20,1,33,1,4,1,1.0,2.0,3.0,6,5,9,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,1,1,1,1,1
2,121,3,623,1,4,1,1.0,3.0,4.0,2,5,21,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,3,4,2,4,3,3,4,4,5,4,3,2,2,1,1,1,1,1
1,142,2,308,1,2,1,1.0,3.0,2.0,3,2,17,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,3,4,2,3,3,2,4,4,4,3,4,4,3,4,4,4,4,2,4,4,2,3,2,4,4,4,4,1,1,1,1,1
3,137,1,186,1,3,1,1.0,3.0,3.0,2,2,16,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,3,4,4,4,4,1,1,1,1,1
1,20,3,348,1,4,0,1.0,3.0,3.0,8,5,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1
3,31,1,313,1,3,1,1.0,3.0,3.0,8,2,11,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,3,4,5,4,4,4,3,4,4,5,4,4,4,1,4,4,4,4,3,2,2,1,1,1,1,1
1,68,2,402,1,2,1,1.0,3.0,4.0,2,5,23,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,4,4,2,3,4,5,5,5,3,4,4,4,4,3,3,4,3,4,4,3,3,3,2,2,1,1,1,1,1
2,46,1,133,1,3,0,1.0,2.0,3.0,2,5,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,4,3,3,1,1,1,1,1
2,137,3,469,1,3,1,1.0,3.0,3.0,8,2,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,5,4,4,4,4,3,3,2,5,4,4,3,4,3,4,4,3,4,4,2,1,4,3,4,4,3,1,1,1,1,1,1,1
